name,service,serviceKey,catalogTypes,tier,platforms,releaseDate,streamingSupported,reviewScore,gameplayMain,gameplayMainExtra,gameplayCompletionist,imageUrl,hltbId,hltbName,productId,productUrl
Assassin’s Creed® Mirage,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,72,16.1,22.9,30.7,https://store-images.s-microsoft.com/image/apps.54416.14478378080353577.d9dde1a0-41ed-4026-93ef-d3e32de2f685.bac1bddf-4086-46f9-84ef-b6f4c35db2c3,112983,Assassin's Creed Mirage,9NZCJF5VF1NV,
FINAL FANTASY III,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,16.1,18.4,18.7,https://store-images.s-microsoft.com/image/apps.29023.14451317888346729.aa788569-1cd5-4640-bca3-a53d5278fc18.7d86cffd-8a0c-4e73-a1b5-fd84675e5b6a,94537,Final Fantasy III,9NWDPFPPK30V,
Indiana Jones and the Great Circle,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,85,16,25.6,39.3,https://store-images.s-microsoft.com/image/apps.475.14050533476382116.9ce9be62-6690-4c40-8e76-7e5af2a256fb.890d72d8-ceb4-4c0d-9653-e9fbcfeb27c7,144234,Indiana Jones and the Great Circle,9N8FQ28Z6QX3,
Wasteland Remastered,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,55,16,25.7,36.6,https://store-images.s-microsoft.com/image/apps.33255.13650100416089145.e9c63102-735a-40a7-b414-10693b469ff1.9d33c3ba-38af-4676-93e6-282f0280d212,74755,Wasteland Remastered,9NGH1FK0RJGL,
Granblue Fantasy: Relink Standard Edition,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2024-01-29T05:00:00Z,true,81,15.5,32.1,130.6,https://image.api.playstation.com/vulcan/ap/rnd/202308/0711/bd65ba90dac453a151a9a6fc0fd4b0744c414d38cdccb900.png,66500,Granblue Fantasy: Relink,UP5460-PPSA06954_00-GBRELINKDGTLSTD1,https://store.playstation.com/en-us/concept/229066
Banjo Kazooie: N n B,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,15.5,23,35.6,https://store-images.s-microsoft.com/image/apps.34826.71100151761088573.88824642-fc7e-4e99-9b5b-32e26f7c27b9.8a1cccf6-01d0-48c6-bd1a-0d03df399bba,836,Banjo-Kazooie: Nuts & Bolts,BVR64CDJ01FJ,
LEGO® CITY Undercover,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2017-04-04T04:00:00Z,false,77,15.4,24.5,48.4,https://image.api.playstation.com/vulcan/img/rnd/202111/2322/bKdcrwdYuMPisVDmHXQ6ZDVx.png,5248,LEGO City Undercover,UP1018-CUSA06549_00-LEGOCITYUNDERCOV,https://store.playstation.com/en-us/concept/224875
FINAL FANTASY,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,72,15.3,17.3,18.3,https://store-images.s-microsoft.com/image/apps.1297.14497225432838110.c9bc6313-59b0-4390-ab1e-e37d38dd231a.a3629331-43b4-4e38-8b8e-4edb20d76f93,3480,Final Fantasy,9P20JCF7BV93,
The Evil Within,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,15.3,20,40.5,https://store-images.s-microsoft.com/image/apps.49736.65523398993639028.2c280ccc-7f03-4d25-8060-07f62a42af2f.f6c60388-390b-428f-8206-af048885200c,9866,The Evil Within,C2M8HBNVPT1T,
PlateUp!,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2024-02-15T05:00:00Z,true,77,15.2,31.9,71.8,https://image.api.playstation.com/vulcan/ap/rnd/202312/1503/5e741eb41252699cefd7fef206925f119715edd0213e1b00.png,112599,PlateUp!,UP5634-PPSA14231_00-0599385207460473,https://store.playstation.com/en-us/concept/10007566
PlateUp!,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,77,15.2,31.9,71.8,https://store-images.s-microsoft.com/image/apps.6386.14557765520174668.1718d940-8154-42aa-b7e5-83e812dac193.d16628c9-c059-4d00-8535-63d2cfe4a1a5,112599,PlateUp!,9P2HHT3VS7MP,
Psychonauts 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,86,15.1,19.6,26.5,https://store-images.s-microsoft.com/image/apps.17302.13578175979543723.424401c3-5602-4e35-abfc-c00f9156296a.e6d1e593-0006-4b73-886e-dd37b6626198,61442,Psychonauts 2,9NBR2VXT87SJ,
Far Cry® Primal,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2016-02-23T05:00:00Z,false,72,15,23.6,36.5,https://image.api.playstation.com/cdn/UP0001/CUSA03352_00/p9lmc2zeJep3hCDkXOlrGjkeEEr8rOhB.png,31054,Far Cry Primal,UP0001-CUSA03352_00-PRIMALGAME000001,https://store.playstation.com/en-us/concept/201634
Metro Exodus,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2021-06-18T00:00:00Z,true,,15,22.5,35.5,https://image.api.playstation.com/vulcan/img/rnd/202010/2814/jhNIE3yH1SNEe9CmxTVHAdme.png,46401,Metro Exodus,UP2047-PPSA02395_00-METROEXODUS0GEN9,https://store.playstation.com/en-us/concept/231769
FAR CRY PRIMAL,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,72,15,23.6,36.5,https://store-images.s-microsoft.com/image/apps.25630.14079505688681780.9ec50825-311f-45ea-ad4f-9e9011ea0aaa.70f7c390-2be9-43c4-962a-55e15573039b,31054,Far Cry Primal,BV6BRSLFJW3W,
Vampire Survivors,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2024-08-29T11:00:00Z,true,82,14.9,28.1,52.6,https://image.api.playstation.com/vulcan/ap/rnd/202404/1109/a331284fd9dc56ec526e49afd7ee41d7aafa697e947816cf.png,102750,Vampire Survivors,EB0324-PPSA21703_00-0027916840515656,https://store.playstation.com/en-us/concept/10010458
Pentiment,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,84,14.9,19.3,25.7,https://store-images.s-microsoft.com/image/apps.25502.14431229486160986.b3655366-4704-41dd-bb1b-0ea3f2425df6.c8722871-999c-4dac-8691-5a97e501dcec,109237,Pentiment,9NX6K9HN4F4K,
Vampire Survivors,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,14.9,28.1,52.6,https://store-images.s-microsoft.com/image/apps.60062.14160661575041057.92e444db-ebb1-4665-8e17-3322a7fae71d.e4e983fc-203e-4894-87ac-a7cd35993538,102750,Vampire Survivors,9PD5BM2Z8C4L,
Assassin's Creed III: Remastered,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2019-03-29T04:00:00Z,false,70,14.7,30.1,56.6,https://image.api.playstation.com/cdn/UP0001/CUSA11711_00/RG8gI6washJkOph8QGTweK5DJZe7WvnB.png,65940,Assassin's Creed III: Remastered,UP0001-CUSA11711_00-AC3GAMEPS4000001,https://store.playstation.com/en-us/concept/231856
Assassin's Creed® III Remastered,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,70,14.7,30.1,56.6,https://store-images.s-microsoft.com/image/apps.27404.68640107179785665.3ff3e830-efb8-42c5-aa55-9b33b3a8192c.c7016465-2019-4673-814b-674e4cce4a12,65940,Assassin's Creed III: Remastered,BPMJ413V6BB2,
F1® 24,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,79,14.7,27.3,59.2,https://store-images.s-microsoft.com/image/apps.16068.14309904834888333.ae73f2e0-1ce2-4244-89ea-266904a2c24f.40d4bf58-4f4a-4fcf-86a5-56497cdbafe9,146246,F1 24,9PLVVTDHS1P0,
MIO: Memories in Orbit,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,77,14.7,22.2,27.6,https://store-images.s-microsoft.com/image/apps.16507.13723335579611778.7eddaa57-cef9-4feb-a795-53abfb3c19e7.123c6f66-229a-45ce-8567-c74eb639c6cd,152380,MIO: Memories in Orbit,9NP86K57SQM3,
DOOM Eternal Standard Edition,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS5 | PS4,2021-06-29T13:00:00Z,true,86,14.4,20.6,29.4,https://image.api.playstation.com/vulcan/ap/rnd/202010/0114/ERNPc4gFqeRDG1tYQIfOKQtM.png,57506,Doom Eternal,UP1003-PPSA01981_00-DOOMETERNALBUNDL,https://store.playstation.com/en-us/concept/232624
DOOM Eternal Standard Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,86,14.4,20.6,29.4,https://store-images.s-microsoft.com/image/apps.447.14607483449828807.1bf8995c-7221-490e-a6d4-8718054337ce.45c5c13d-7a5c-4a3d-8b78-8db811dad69d,57506,Doom Eternal,9P5S26314HWQ,
Grounded 2 (Game Preview),Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,76,14.4,27.8,37.9,https://store-images.s-microsoft.com/image/apps.38489.14609679373210979.beb28026-7f6b-4b1f-b526-43d0d04b269b.8145fbfb-2a62-47c8-8aac-a0582d8eaed7,169409,Grounded 2,9P77PG7DK0W2,
Trailmakers,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,14.4,29.1,62.3,https://store-images.s-microsoft.com/image/apps.36330.14364758607471359.5497a0ed-4b70-4e20-ac65-ae6509b7e4e7.2a0a6dcc-1da1-4b74-94b5-04d22d21d0ab,56055,Trailmakers,9NSFGM8J6MBJ,
DOOM: The Dark Ages,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,14.2,19.3,24.5,https://store-images.s-microsoft.com/image/apps.1369.14239344665439398.f72b7e9e-0a95-4e76-b1e3-8989c4d70e2e.b3c057a4-8d69-420d-8d02-9c28587dac55,151986,Doom: The Dark Ages,9PH9X0760B0T,
The Bard's Tale ARPG : Remastered and Resnarkled,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,69,14.2,18.9,28.3,https://store-images.s-microsoft.com/image/apps.44758.14351919773829236.17768c0e-ff0d-4fe7-86a5-a0cdd0bfe3a6.697c7bb1-b26f-4759-a90b-d2dbac5e5b2e,9772,The Bard's Tale,9PN3VDFTB5HZ,
Zoo Tycoon: Ultimate Animal Collection,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,63,14.2,18.1,78,https://store-images.s-microsoft.com/image/apps.62724.14226270511206590.448f16df-2989-4b0e-baf3-2fba454ba5a8.6ffe63bf-d2e2-488e-adc6-729cbabf0c34,52069,Zoo Tycoon: Ultimate Animal Collection,9PJ06TZX4NMH,
Moonlighter,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2018-05-29T04:00:00Z,false,73,14.1,20.6,29.7,https://image.api.playstation.com/cdn/UP4361/CUSA10164_00/fE0mNp0f0r1TKB702S77IMzMLYgzuGEd.png,56787,Moonlighter,UP4361-CUSA10164_00-0000000000000001,https://store.playstation.com/en-us/concept/229817
Moonlighter,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,14.1,20.6,29.7,https://store-images.s-microsoft.com/image/apps.23038.14078999020725962.ddb83977-3b2d-4498-aa21-0a1bdeb1cddc.b1c79423-8a23-4943-804b-c5333d258492,56787,Moonlighter,9P8XJRLCLH2P,
Police Simulator: Patrol Officers,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2022-11-10T05:00:00Z,true,56,13.7,20.4,22.4,https://image.api.playstation.com/vulcan/ap/rnd/202207/0408/fe8jiL5pHOLyF8DbRrJXOlYE.png,96090,Police Simulator: Patrol Officers,UP2565-PPSA05830_00-6357358955359147,https://store.playstation.com/en-us/concept/10000663
Wizard with a Gun,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS5,2023-10-17T16:00:00Z,true,63,13.7,19.7,26.9,https://image.api.playstation.com/vulcan/ap/rnd/202405/1318/134353dc3a941edb1087c2fa100e0df3c8918cd512abb16b.png,94912,Wizard with a Gun,UP3643-PPSA06416_00-7992194873723757,https://store.playstation.com/en-us/concept/10004448
Police Simulator: Patrol Officers,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,56,13.7,20.4,22.4,https://store-images.s-microsoft.com/image/apps.17215.14523320294659833.0e9cb134-00a8-4d23-9793-93834d8d61ef.369317a5-4d5d-4ffb-8f6a-0cb7e56fed25,96090,Police Simulator: Patrol Officers,9P0NPLQ9P1DB,
Trackmania Turbo,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2016-03-22T04:00:00Z,false,72,13.6,35.2,130,https://image.api.playstation.com/cdn/UP0001/CUSA03008_00/alPSBD6kuHJkBlVJ4qIs0FiBJRyZIkMY.png,35764,TrackMania Turbo,UP0001-CUSA03008_00-TRACKMANIA001000,https://store.playstation.com/en-us/concept/205023
Trackmania® Turbo,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,72,13.6,35.2,130,https://store-images.s-microsoft.com/image/apps.57658.66795167581690331.6243694a-51d8-4e47-a669-9f75a7a2ae49.da825781-b6ff-422d-aa37-a3421589752c,35764,TrackMania Turbo,C3SQQG5Q6Z64,
Children of Morta,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2019-10-15T04:00:00Z,false,,13.5,17,27.5,https://image.api.playstation.com/vulcan/img/cfn/11307Opvs3MLSa4aK-Vx1FtQjjM1e9FLuGZHST8x5pHchMv0U6nU92iMYlccjkXg3PaDHsQvniJmdj3VOE_C7tsrcSYm0JmD.png,22534,Children of Morta,UP4361-CUSA10862_00-CHILDRENOFMORTA0,https://store.playstation.com/en-us/concept/231069
Tom Clancy’s Rainbow Six® Extraction PS4 & PS5,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4 | PS5,2022-01-20T05:00:00Z,true,65,13.5,47.5,61.2,https://image.api.playstation.com/vulcan/ap/rnd/202105/1919/TQPQtelumFuvM4njKGjgJHQP.png,68213,Tom Clancy's Rainbow Six Extraction,UP0001-PPSA01518_00-STANDARDEDITION0,https://store.playstation.com/en-us/concept/233592
Tom Clancy’s Rainbow Six® Extraction,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,65,13.5,47.5,61.2,https://store-images.s-microsoft.com/image/apps.12410.63231504676176196.fce3b959-5f54-4aad-a199-00e19cf052ba.c309e2ab-1f04-4a32-8afc-381df080bb57,68213,Tom Clancy's Rainbow Six Extraction,BXRB4ZH2GJHK,
Fable III,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,69,13.4,25.7,46.9,https://store-images.s-microsoft.com/image/apps.49206.68952782261614407.207517f2-cff8-4d40-84e1-b44139d6e70b.77a300c7-676b-4530-ae94-7438be18bd8e,3316,Fable III,BR46KM4D5B9L,
The Evil Within 2,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2017-10-13T04:00:00Z,false,80,13.3,18.5,28.2,https://image.api.playstation.com/vulcan/ap/rnd/202010/0100/iLBYSuHyeGG5CVXTkSm4MKTo.png,46568,The Evil Within 2,UP1003-CUSA06166_00-PRJGDN0000000000,https://store.playstation.com/en-us/concept/228861
Fable Anniversary,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,77,13.3,20.6,32.2,https://store-images.s-microsoft.com/image/apps.44376.66175927222580475.7f09fde8-a46b-4c45-8584-a5e3090f8190.12d67f03-4a2b-4967-982a-9980a185e1b1,16586,Fable Anniversary,C2Q32JM0BPZL,
The Evil Within® 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,80,13.3,18.5,28.2,https://store-images.s-microsoft.com/image/apps.54557.66902085872217864.df676289-5ef8-4c7c-8533-965928392024.79369858-479b-4542-991a-cfffd2af454b,46568,The Evil Within 2,C40860J5R2MP,
The Outer Worlds,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,76,13.3,26.6,40.6,https://store-images.s-microsoft.com/image/apps.41558.71127714305215144.dfbe21c8-4e10-4861-b737-47393066d41d.a5829bf5-54b9-4e0f-b7a3-3772539dd491,62935,The Outer Worlds,BVTKN6CQ8W5F,
Fable II,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,77,13.2,23.7,51.3,https://store-images.s-microsoft.com/image/apps.12706.66274487452813675.86971dec-0f03-42bb-b657-322859f064f4.5b8be489-c377-4439-a4a5-5564da9a165b,3314,Fable II,C2WKJJ9F5936,
House Flipper,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,13.2,27.8,48.6,https://store-images.s-microsoft.com/image/apps.46741.13518543789452586.33e180bb-4f0b-4a39-b1c8-cde6206c1eb3.63c679bb-4c3c-42c4-81bf-e3b3666a61b6,56524,House Flipper,9NBFGKQLMV33,
REMATCH,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,72,13.2,30.8,48.6,https://store-images.s-microsoft.com/image/apps.10507.14036668029170653.4554f7c2-4515-49d2-8ebb-f9d385d870e2.0252f76e-c2dd-4a4d-aa5d-51556a6baafd,160620,REMATCH,9N5K7HWXL4Q6,
Dead Cells (PS4® & PS5®),PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2023-06-29T17:00:00Z,true,,13,26,84.5,https://image.api.playstation.com/cdn/UP4016/CUSA11253_00/ZB7o35lDBOMRJ5ErVtx9OUJP88jSmC2R.png,45727,Dead Cells,UP4016-PPSA15552_00-DEADCELLSPS5SIEA,https://store.playstation.com/en-us/concept/231053
BlazBlue Entropy Effect X,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,79,13,22.5,58.1,https://store-images.s-microsoft.com/image/apps.61096.14044995170568579.c13577be-3cd6-4656-8a1f-1a197178694d.8425a7aa-58ec-4d66-9344-e936e173a50c,130138,Blazblue: Entropy Effect,9N8H4RRSRV2S,
Control,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,12.8,25.3,38.8,https://store-images.s-microsoft.com/image/apps.12883.64090029807136264.88ddb0db-cfad-423c-bb52-c5b649930fb1.d18863ca-36c5-49ab-9877-af99ddf348e5,82054,Control: Ultimate Edition,BZ6W9LRPC26W,
Control Ultimate Edition - Xbox Series X|S,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,12.8,25.3,38.8,https://store-images.s-microsoft.com/image/apps.34632.14595226950892239.a8daf266-2756-4f3f-9606-6b7b7cef7920.17860f0c-69ad-4188-8295-0f360ba2a294,82054,Control: Ultimate Edition,9P4D0K92BM7V,
Inscryption,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,86,12.8,15.6,30.6,https://store-images.s-microsoft.com/image/apps.61089.14084380653642072.5b7362f4-7943-463e-aa3b-fca7f77fd749.39b7be9b-bcbb-456e-8ace-fdf7b963ec5e,91622,Inscryption,9P8NSTDMZ11P,
Lost in Random™,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,12.7,16.4,17.8,https://store-images.s-microsoft.com/image/apps.57092.14393276044279732.41dd1f17-b490-46da-821f-ee63792ed90a.860d6901-f703-4d9c-89d7-240528cd607a,71958,Lost in Random,9NVRJS95FLM9,
Dishonored 2,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2016-11-11T05:00:00Z,false,82,12.6,22.8,46.2,https://image.api.playstation.com/vulcan/ap/rnd/202009/2918/1UfdyQmXpeSdoFE104sNkLd4.png,26731,Dishonored 2,UP1003-CUSA03642_00-DISHONORED2NAMER,https://store.playstation.com/en-us/concept/201017
Dishonored 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,12.6,22.8,46.2,https://store-images.s-microsoft.com/image/apps.10911.70043444627144466.07c9aa2e-cabd-4198-941b-534a009f5e9b.cf528c6d-d4d8-4c06-ab21-dafe846ff6ac,26731,Dishonored 2,BSZM480TSWGP,
The Walking Dead: The Complete First Season,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,87,12.5,14,14.6,https://store-images.s-microsoft.com/image/apps.64194.71901737879009236.c4798d79-4139-4e57-bb07-d252b6ca567c.10c48ea9-4aa3-4672-b9f7-ac8087d4526f,10250,The Walking Dead - A Telltale Games Series,BW6B077FCH11,
Crime Scene Cleaner,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,80,12.3,13.8,17.6,https://store-images.s-microsoft.com/image/apps.32740.13641013102004887.bf107aae-94c4-457f-a84e-5bd21f71f809.80e7a185-2d8a-425a-909f-3f55bb00bdac,138513,Crime Scene Cleaner,9NGZ1M3N98P2,
Redfall,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,45,12.3,19.7,30.8,https://store-images.s-microsoft.com/image/apps.5939.14091188428798620.2f105d2c-1b7f-4fd0-b12e-5483087f47d1.57847b73-9461-4b45-b70e-8cb1e89da909,93950,Redfall,9P8JRMWRQP4H,
TUNIC,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,84,12.3,16.6,21.7,https://store-images.s-microsoft.com/image/apps.5223.13702044937897358.8701ab78-da18-4c36-8c1e-3d4e6dfd60c9.31c8ed6f-acf1-4cf2-9863-640fe319abc3,52546,Tunic,9NLRT31Z4RWM,
Dishonored® Definitive Edition,PlayStation Plus,playstation-plus,Classics Catalog,Premium,PS4,2015-08-25T04:00:00Z,false,84,12.2,22,46.9,https://image.api.playstation.com/vulcan/ap/rnd/202009/2915/QuZ0uTTjDv0mnib4OUffTNxI.png,22849,Dishonored: Definitive Edition,UP1003-CUSA02218_00-DISHONOREDGAMENA,https://store.playstation.com/en-us/concept/228538
Dishonored® Definitive Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,84,12.2,22,46.9,https://store-images.s-microsoft.com/image/apps.59694.65371894126242138.81c958b9-c96e-47c6-81fa-93c549ea1a80.2a213c60-376c-4924-add8-4429c6ef6357,22849,Dishonored: Definitive Edition,C299QVC2BSJF,
Firefighting Simulator - The Squad,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,58,12.2,18,32,https://store-images.s-microsoft.com/image/apps.36834.13574093128038227.7f017f9d-a7e7-46d3-ac09-ad5cece1a687.e9f79767-126c-43b3-8f1b-8f1a1a8f91f4,85410,Firefighting Simulator - The Squad,9NBZ7Z3JRXQ8,
ReCore,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,62,12.2,18.4,36.3,https://store-images.s-microsoft.com/image/apps.34726.13510798886186651.76cfa366-2ebc-44ea-984f-6bf954e4c742.3a35291d-d9c2-451a-ab83-e043aba71471,26789,ReCore,9NBLGGH1Z6FQ,
Dead Space,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,84,12.1,16.1,29.6,https://store-images.s-microsoft.com/image/apps.48189.13710698285394664.b69d40fa-3b9c-47c8-b252-b52cae59523c.cc9856d8-7a26-4f3c-b994-e655551b56bf,95927,Dead Space,9NLB6V0GNC9P,
Dead Space (2008),Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,84,12.1,16.1,29.6,https://store-images.s-microsoft.com/image/apps.9607.69768431406041041.e1386476-b377-413b-9457-1f5559dbb168.345050eb-2861-4fc1-9bdb-e7dcc7965eea,95927,Dead Space,BRJLJ6RPLQTJ,
Destiny 2: Legacy Collection (2025),PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2025-07-15T17:00:00Z,false,,12,29,120,https://image.api.playstation.com/vulcan/ap/rnd/202506/2417/c63bbb3ea806a218d762730735b519f7a83e04cb134d939c.png,43894,Destiny 2,UP0002-PPSA02409_00-D2Y8LEGACYBDL001,https://store.playstation.com/en-us/concept/221852
STEEP,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2016-12-02T05:00:00Z,false,70,12,24.3,38.1,https://image.api.playstation.com/cdn/UP0001/CUSA05489_00/53GCPGBH6JqsXAVQkhfbpD7Fs9oPcfEH.png,38010,Steep,UP0001-CUSA05489_00-STEEPSCEA0000000,https://store.playstation.com/en-us/concept/221765
DOOM + DOOM II,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,12,24.1,40.1,https://store-images.s-microsoft.com/image/apps.65308.14594598903877048.bbb5dc7a-5386-4439-89d6-a5136ac0725b.eea5c189-9a6c-4a48-bb66-6965091e5968,155106,DOOM + DOOM II,9P46M5JQ2PTF,
Ori and the Will of the Wisps,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,89,12,15.6,18.3,https://store-images.s-microsoft.com/image/apps.37519.14047496556148589.9fda5cef-7995-4dbb-a626-66d2ab3feb4f.c81b9aaa-f139-44ac-b9ca-0aa0dd0cbffb,46428,Ori and the Will of the Wisps,9N8CD0XZKLP4,
Psychonauts,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,12,15.3,21.6,https://store-images.s-microsoft.com/image/apps.18666.67203256484290113.fa47f972-08bc-4a6e-a86b-1114b30416e6.4bca37aa-490d-47c6-9385-dd7618a5c6eb,7372,Psychonauts,C5HHPG1TXDNG,
STEEP,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,70,12,24.3,38.1,https://store-images.s-microsoft.com/image/apps.22662.66413836855496638.93b02bdd-ae92-406f-bbed-442e800bb4ce.798cfea3-fe20-4ba4-aece-1b23700792d0,38010,Steep,C350VBGGCL6P,
Granblue Fantasy Versus: Rising Standard Edition,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2023-12-14T05:00:00Z,true,79,11.9,15.4,,https://image.api.playstation.com/vulcan/ap/rnd/202310/2405/6fb52d6e5d2d98748dfc2443848532457c7db13925333533.png,129687,Granblue Fantasy Versus: Rising,UP5460-PPSA16602_00-GBVSRSTD00000001,https://store.playstation.com/en-us/concept/10007911
RoboCop: Rogue City,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,11.9,15.3,16.9,https://store-images.s-microsoft.com/image/apps.21215.14264121933111165.18ce11d9-27ff-4812-97a9-53625c3634eb.487b9611-9f35-4b02-a3f0-05b546dd0fbd,110262,RoboCop: Rogue City,9PKF2LDFPXTN,
